Timestamp,id,lat,long,Date,time_duration,i,lat2,long2,Possible_Location
2014-01-06T03:56:01Z,19,36.04802,24.87957,2014-01-05T16:00:00Z,14150s (~3.93 hours),979,36.048,24.8796,GASTech
2014-01-06T05:55:05Z,19,36.04802,24.87957,2014-01-05T16:00:00Z,12776s (~3.55 hours),1192,36.048,24.8796,GASTech
2014-01-06T09:28:01Z,19,36.04803,24.87957,2014-01-05T16:00:00Z,12776s (~3.55 hours),1192,36.048,24.8796,GASTech
2014-01-07T00:08:11Z,19,36.04803,24.87957,2014-01-06T16:00:00Z,14210s (~3.95 hours),2955,36.048,24.8796,GASTech
2014-01-07T04:05:01Z,19,36.04803,24.87957,2014-01-06T16:00:00Z,14210s (~3.95 hours),2955,36.048,24.8796,GASTech
2014-01-07T05:42:05Z,19,36.04802,24.87957,2014-01-06T16:00:00Z,15056s (~4.18 hours),3161,36.048,24.8796,GASTech
2014-01-07T09:53:01Z,19,36.04803,24.87957,2014-01-06T16:00:00Z,15056s (~4.18 hours),3161,36.048,24.8796,GASTech
2014-01-08T00:08:11Z,19,36.04802,24.87957,2014-01-07T16:00:00Z,14450s (~4.01 hours),4948,36.048,24.8796,GASTech
2014-01-08T04:09:01Z,19,36.04802,24.87957,2014-01-07T16:00:00Z,14450s (~4.01 hours),4948,36.048,24.8796,GASTech
2014-01-08T05:48:23Z,19,36.04802,24.87957,2014-01-07T16:00:00Z,13298s (~3.69 hours),5234,36.048,24.8796,GASTech
2014-01-08T09:30:01Z,19,36.04803,24.87958,2014-01-07T16:00:00Z,13298s (~3.69 hours),5234,36.048,24.8796,GASTech
2014-01-08T23:57:11Z,19,36.04803,24.87957,2014-01-08T16:00:00Z,14270s (~3.96 hours),6971,36.048,24.8796,GASTech
2014-01-09T03:55:01Z,19,36.04803,24.87957,2014-01-08T16:00:00Z,14270s (~3.96 hours),6971,36.048,24.8796,GASTech
2014-01-09T05:39:26Z,19,36.04802,24.87957,2014-01-08T16:00:00Z,15095s (~4.19 hours),7686,36.048,24.8796,GASTech
2014-01-09T09:51:01Z,19,36.04802,24.87957,2014-01-08T16:00:00Z,15095s (~4.19 hours),7686,36.048,24.8796,GASTech
2014-01-10T00:11:11Z,19,36.04802,24.87957,2014-01-09T16:00:00Z,13010s (~3.61 hours),9473,36.048,24.8796,GASTech
2014-01-10T03:48:01Z,19,36.04803,24.87958,2014-01-09T16:00:00Z,13010s (~3.61 hours),9473,36.048,24.8796,GASTech
2014-01-10T05:54:23Z,19,36.04803,24.87957,2014-01-09T16:00:00Z,13598s (~3.78 hours),9768,36.048,24.8796,GASTech
2014-01-10T09:41:01Z,19,36.04803,24.87958,2014-01-09T16:00:00Z,13598s (~3.78 hours),9768,36.048,24.8796,GASTech
2014-01-13T00:09:11Z,19,36.04802,24.87957,2014-01-12T16:00:00Z,13610s (~3.78 hours),12582,36.048,24.8796,GASTech
2014-01-13T03:56:01Z,19,36.04803,24.87957,2014-01-12T16:00:00Z,13610s (~3.78 hours),12582,36.048,24.8796,GASTech
2014-01-13T05:42:17Z,19,36.04803,24.87957,2014-01-12T16:00:00Z,14624s (~4.06 hours),13252,36.048,24.8796,GASTech
2014-01-13T09:46:01Z,19,36.04803,24.87957,2014-01-12T16:00:00Z,14624s (~4.06 hours),13252,36.048,24.8796,GASTech
2014-01-14T00:06:11Z,19,36.04803,24.87957,2014-01-13T16:00:00Z,14570s (~4.05 hours),14828,36.048,24.8796,GASTech
2014-01-14T04:09:01Z,19,36.04803,24.87957,2014-01-13T16:00:00Z,14570s (~4.05 hours),14828,36.048,24.8796,GASTech
2014-01-14T05:32:23Z,19,36.04803,24.87957,2014-01-13T16:00:00Z,15218s (~4.23 hours),15126,36.048,24.8796,GASTech
2014-01-14T09:46:01Z,19,36.04803,24.87957,2014-01-13T16:00:00Z,15218s (~4.23 hours),15126,36.048,24.8796,GASTech
2014-01-15T00:15:11Z,19,36.04803,24.87958,2014-01-14T16:00:00Z,14150s (~3.93 hours),16829,36.048,24.8796,GASTech
2014-01-15T04:11:01Z,19,36.04802,24.87958,2014-01-14T16:00:00Z,14150s (~3.93 hours),16829,36.048,24.8796,GASTech
2014-01-15T05:54:26Z,19,36.04803,24.87958,2014-01-14T16:00:00Z,13895s (~3.86 hours),17521,36.048,24.8796,GASTech
2014-01-15T09:46:01Z,19,36.04803,24.87958,2014-01-14T16:00:00Z,13895s (~3.86 hours),17521,36.048,24.8796,GASTech
2014-01-16T00:08:11Z,19,36.04803,24.87957,2014-01-15T16:00:00Z,13370s (~3.71 hours),19268,36.048,24.8796,GASTech
2014-01-16T03:51:01Z,19,36.04802,24.87957,2014-01-15T16:00:00Z,13370s (~3.71 hours),19268,36.048,24.8796,GASTech
2014-01-16T05:37:26Z,19,36.04802,24.87957,2014-01-15T16:00:00Z,15035s (~4.18 hours),19985,36.048,24.8796,GASTech
2014-01-16T09:48:01Z,19,36.04803,24.87957,2014-01-15T16:00:00Z,15035s (~4.18 hours),19985,36.048,24.8796,GASTech
2014-01-17T00:13:11Z,19,36.04803,24.87957,2014-01-16T16:00:00Z,13190s (~3.66 hours),21755,36.048,24.8796,GASTech
2014-01-17T03:53:01Z,19,36.04803,24.87957,2014-01-16T16:00:00Z,13190s (~3.66 hours),21755,36.048,24.8796,GASTech
2014-01-17T05:41:17Z,19,36.04803,24.87957,2014-01-16T16:00:00Z,14444s (~4.01 hours),22413,36.048,24.8796,GASTech
2014-01-17T09:42:01Z,19,36.04802,24.87957,2014-01-16T16:00:00Z,14444s (~4.01 hours),22413,36.048,24.8796,GASTech
2014-01-05T23:47:19Z,10,36.04803,24.87957,2014-01-05T16:00:00Z,14682s (~4.08 hours),694,36.048,24.8796,GASTech
2014-01-06T03:52:01Z,10,36.04803,24.87957,2014-01-05T16:00:00Z,14682s (~4.08 hours),694,36.048,24.8796,GASTech
2014-01-06T05:03:23Z,10,36.04802,24.87957,2014-01-05T16:00:00Z,18638s (~5.18 hours),994,36.048,24.8796,GASTech
2014-01-06T10:14:01Z,10,36.04803,24.87957,2014-01-05T16:00:00Z,18638s (~5.18 hours),994,36.048,24.8796,GASTech
2014-01-06T23:50:19Z,10,36.04803,24.87958,2014-01-06T16:00:00Z,15582s (~4.33 hours),2247,36.048,24.8796,GASTech
2014-01-07T04:10:01Z,10,36.04803,24.87958,2014-01-06T16:00:00Z,15582s (~4.33 hours),2247,36.048,24.8796,GASTech
2014-01-07T05:33:16Z,10,36.04803,24.87957,2014-01-06T16:00:00Z,16785s (~4.66 hours),2759,36.048,24.8796,GASTech
2014-01-07T10:13:01Z,10,36.04803,24.87957,2014-01-06T16:00:00Z,16785s (~4.66 hours),2759,36.048,24.8796,GASTech
2014-01-07T23:38:19Z,10,36.04802,24.87958,2014-01-07T16:00:00Z,15522s (~4.31 hours),4011,36.048,24.8796,GASTech
2014-01-08T03:57:01Z,10,36.04803,24.87957,2014-01-07T16:00:00Z,15522s (~4.31 hours),4011,36.048,24.8796,GASTech
2014-01-08T05:25:27Z,10,36.04803,24.87957,2014-01-07T16:00:00Z,17734s (~4.93 hours),4894,36.048,24.8796,GASTech
2014-01-08T10:21:01Z,10,36.04802,24.87957,2014-01-07T16:00:00Z,17734s (~4.93 hours),4894,36.048,24.8796,GASTech
2014-01-08T23:50:19Z,10,36.04803,24.87957,2014-01-08T16:00:00Z,15762s (~4.38 hours),6149,36.048,24.8796,GASTech
2014-01-09T04:13:01Z,10,36.04803,24.87957,2014-01-08T16:00:00Z,15762s (~4.38 hours),6149,36.048,24.8796,GASTech
2014-01-09T05:05:05Z,10,36.04803,24.87958,2014-01-08T16:00:00Z,17816s (~4.95 hours),6369,36.048,24.8796,GASTech
2014-01-09T10:02:01Z,10,36.04803,24.87957,2014-01-08T16:00:00Z,17816s (~4.95 hours),6369,36.048,24.8796,GASTech
2014-01-09T23:37:19Z,10,36.04803,24.87957,2014-01-09T16:00:00Z,16782s (~4.66 hours),7642,36.048,24.8796,GASTech
2014-01-10T04:17:01Z,10,36.04803,24.87957,2014-01-09T16:00:00Z,16782s (~4.66 hours),7642,36.048,24.8796,GASTech
2014-01-10T05:22:27Z,10,36.04803,24.87957,2014-01-09T16:00:00Z,17434s (~4.84 hours),8528,36.048,24.8796,GASTech
2014-01-10T10:13:01Z,10,36.04802,24.87957,2014-01-09T16:00:00Z,17434s (~4.84 hours),8528,36.048,24.8796,GASTech
2014-01-12T23:33:19Z,10,36.04802,24.87957,2014-01-12T16:00:00Z,16302s (~4.53 hours),10966,36.048,24.8796,GASTech
2014-01-13T04:05:01Z,10,36.04803,24.87958,2014-01-12T16:00:00Z,16302s (~4.53 hours),10966,36.048,24.8796,GASTech
2014-01-13T05:27:16Z,10,36.04803,24.87957,2014-01-12T16:00:00Z,16125s (~4.48 hours),11494,36.048,24.8796,GASTech
2014-01-13T09:56:01Z,10,36.04802,24.87957,2014-01-12T16:00:00Z,16125s (~4.48 hours),11494,36.048,24.8796,GASTech
2014-01-13T23:55:19Z,10,36.04803,24.87957,2014-01-13T16:00:00Z,14862s (~4.13 hours),12757,36.048,24.8796,GASTech
2014-01-14T04:03:01Z,10,36.04803,24.87957,2014-01-13T16:00:00Z,14862s (~4.13 hours),12757,36.048,24.8796,GASTech
2014-01-14T05:36:26Z,10,36.04803,24.87958,2014-01-13T16:00:00Z,16595s (~4.61 hours),13454,36.048,24.8796,GASTech
2014-01-14T10:13:01Z,10,36.04803,24.87957,2014-01-13T16:00:00Z,16595s (~4.61 hours),13454,36.048,24.8796,GASTech
2014-01-14T23:29:19Z,10,36.04803,24.87957,2014-01-14T16:00:00Z,16062s (~4.46 hours),14709,36.048,24.8796,GASTech
2014-01-15T03:57:01Z,10,36.04803,24.87958,2014-01-14T16:00:00Z,16062s (~4.46 hours),14709,36.048,24.8796,GASTech
2014-01-15T05:26:27Z,10,36.04803,24.87957,2014-01-14T16:00:00Z,17674s (~4.91 hours),15587,36.048,24.8796,GASTech
2014-01-15T10:21:01Z,10,36.04803,24.87957,2014-01-14T16:00:00Z,17674s (~4.91 hours),15587,36.048,24.8796,GASTech
2014-01-15T23:45:19Z,10,36.04803,24.87958,2014-01-15T16:00:00Z,15522s (~4.31 hours),17132,36.048,24.8796,GASTech
2014-01-16T04:04:01Z,10,36.04803,24.87957,2014-01-15T16:00:00Z,15522s (~4.31 hours),17132,36.048,24.8796,GASTech
2014-01-16T05:34:13Z,10,36.04802,24.87958,2014-01-15T16:00:00Z,16668s (~4.63 hours),18051,36.048,24.8796,GASTech
2014-01-16T10:12:01Z,10,36.04802,24.87957,2014-01-15T16:00:00Z,16668s (~4.63 hours),18051,36.048,24.8796,GASTech
2014-01-16T23:44:19Z,10,36.04803,24.87957,2014-01-16T16:00:00Z,16062s (~4.46 hours),19322,36.048,24.8796,GASTech
2014-01-17T04:12:01Z,10,36.04803,24.87958,2014-01-16T16:00:00Z,16062s (~4.46 hours),19322,36.048,24.8796,GASTech
2014-01-17T05:25:17Z,10,36.04802,24.87957,2014-01-16T16:00:00Z,17144s (~4.76 hours),20000,36.048,24.8796,GASTech
2014-01-17T10:11:01Z,10,36.04803,24.87957,2014-01-16T16:00:00Z,17144s (~4.76 hours),20000,36.048,24.8796,GASTech
2014-01-06T00:00:19Z,7,36.04802,24.87957,2014-01-05T16:00:00Z,13542s (~3.76 hours),810,36.048,24.8796,GASTech
2014-01-06T03:46:01Z,7,36.04803,24.87957,2014-01-05T16:00:00Z,13542s (~3.76 hours),810,36.048,24.8796,GASTech
2014-01-06T05:32:05Z,7,36.04802,24.87957,2014-01-05T16:00:00Z,14396s (~4 hours),1032,36.048,24.8796,GASTech
2014-01-06T09:32:01Z,7,36.04803,24.87957,2014-01-05T16:00:00Z,14396s (~4 hours),1032,36.048,24.8796,GASTech
2014-01-06T23:59:19Z,7,36.04803,24.87957,2014-01-06T16:00:00Z,14982s (~4.16 hours),2326,36.048,24.8796,GASTech
2014-01-07T04:09:01Z,7,36.04802,24.87957,2014-01-06T16:00:00Z,14982s (~4.16 hours),2326,36.048,24.8796,GASTech
2014-01-07T05:21:42Z,7,36.04803,24.87957,2014-01-06T16:00:00Z,15559s (~4.32 hours),2632,36.048,24.8796,GASTech
2014-01-07T09:41:01Z,7,36.04803,24.87958,2014-01-06T16:00:00Z,15559s (~4.32 hours),2632,36.048,24.8796,GASTech
2014-01-08T00:06:19Z,7,36.04803,24.87957,2014-01-07T16:00:00Z,11022s (~3.06 hours),4116,36.048,24.8796,GASTech
2014-01-08T03:10:01Z,7,36.04803,24.87957,2014-01-07T16:00:00Z,11022s (~3.06 hours),4116,36.048,24.8796,GASTech
2014-01-08T05:08:06Z,7,36.04803,24.87957,2014-01-07T16:00:00Z,475s (~7.92 minutes),4682,36.048,24.8796,GASTech
2014-01-08T05:16:01Z,7,36.04802,24.87957,2014-01-07T16:00:00Z,475s (~7.92 minutes),4682,36.048,24.8796,GASTech
2014-01-08T05:16:01Z,7,36.04802,24.87957,2014-01-07T16:00:00Z,1440s (~24 minutes),4683,36.048,24.8796,GASTech
2014-01-08T05:40:01Z,7,36.04803,24.87958,2014-01-07T16:00:00Z,1440s (~24 minutes),4683,36.048,24.8796,GASTech
2014-01-08T05:40:01Z,7,36.04803,24.87958,2014-01-07T16:00:00Z,13320s (~3.7 hours),4684,36.048,24.8796,GASTech
2014-01-08T09:22:01Z,7,36.04802,24.87958,2014-01-07T16:00:00Z,13320s (~3.7 hours),4684,36.048,24.8796,GASTech
2014-01-09T00:11:19Z,7,36.04802,24.87957,2014-01-08T16:00:00Z,13182s (~3.66 hours),6235,36.048,24.8796,GASTech
2014-01-09T03:51:01Z,7,36.04803,24.87957,2014-01-08T16:00:00Z,13182s (~3.66 hours),6235,36.048,24.8796,GASTech
2014-01-09T05:34:16Z,7,36.04803,24.87958,2014-01-08T16:00:00Z,15165s (~4.21 hours),6774,36.048,24.8796,GASTech
2014-01-09T09:47:01Z,7,36.04802,24.87957,2014-01-08T16:00:00Z,15165s (~4.21 hours),6774,36.048,24.8796,GASTech
2014-01-09T23:53:19Z,7,36.04803,24.87957,2014-01-09T16:00:00Z,11202s (~3.11 hours),8282,36.048,24.8796,GASTech
2014-01-10T03:00:01Z,7,36.04803,24.87958,2014-01-09T16:00:00Z,11202s (~3.11 hours),8282,36.048,24.8796,GASTech
2014-01-10T05:20:07Z,7,36.04803,24.87957,2014-01-09T16:00:00Z,1314s (~21.9 minutes),8827,36.048,24.8796,GASTech
2014-01-10T05:42:01Z,7,36.04803,24.87957,2014-01-09T16:00:00Z,1314s (~21.9 minutes),8827,36.048,24.8796,GASTech
2014-01-10T05:42:01Z,7,36.04803,24.87957,2014-01-09T16:00:00Z,13560s (~3.77 hours),8828,36.048,24.8796,GASTech
2014-01-10T09:28:01Z,7,36.04803,24.87957,2014-01-09T16:00:00Z,13560s (~3.77 hours),8828,36.048,24.8796,GASTech
2014-01-13T00:06:19Z,7,36.04803,24.87957,2014-01-12T16:00:00Z,13842s (~3.85 hours),12315,36.048,24.8796,GASTech
2014-01-13T03:57:01Z,7,36.04802,24.87957,2014-01-12T16:00:00Z,13842s (~3.85 hours),12315,36.048,24.8796,GASTech
2014-01-13T05:38:42Z,7,36.04803,24.87957,2014-01-12T16:00:00Z,13099s (~3.64 hours),12631,36.048,24.8796,GASTech
2014-01-13T09:17:01Z,7,36.04803,24.87957,2014-01-12T16:00:00Z,13099s (~3.64 hours),12631,36.048,24.8796,GASTech
2014-01-14T00:03:19Z,7,36.04803,24.87957,2014-01-13T16:00:00Z,11382s (~3.16 hours),13887,36.048,24.8796,GASTech
2014-01-14T03:13:01Z,7,36.04803,24.87957,2014-01-13T16:00:00Z,11382s (~3.16 hours),13887,36.048,24.8796,GASTech
